country,elite,sw_f,englang,FLAG_incomplete,z_cs,female,mushyC,mushyR,univcode,SCORE-M,SCORE_MIN,SCORE_MAX,z_cs_new
USA,0,1,01,0,-0.021767221,0,,,49,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,213,0,9,15,-0.165491253
USA,0,1,00,0,-0.021767221,0,,,90,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,166,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,141,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,153,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,86,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,201,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,56,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,120,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,0,,,226,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,1,,,119,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,0,,,148,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,167,0,9,15,-0.165491253
USA,0,1,00,0,-0.021767221,0,,,33,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,91,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,95,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,200,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,119,0,9,15,-0.165491253
USA,0,1,00,0,-0.021767221,,,,201,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,160,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,,,,128,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,88,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,100,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,64,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,225,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,210,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,119,0,9,15,-0.165491253
USA,1,1,00,0,-0.021767221,0,,,85,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,54,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,120,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,0,,,113,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,204,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,1,,,226,0,9,15,-0.165491253
USA,0,1,03,0,-0.021767221,1,,,107,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,213,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,147,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,181,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,152,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,131,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,110,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,0,,,110,0,9,15,-0.165491253
USA,0,1,03,0,-0.021767221,0,,,110,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,132,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,102,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,225,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,134,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,190,0,9,15,-0.165491253
USA,0,1,00,0,-0.021767221,0,,,187,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,131,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,0,,,161,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,0,,,226,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,102,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,102,0,9,15,-0.165491253
USA,0,1,00,0,-0.021767221,1,,,29,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,190,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,8,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,100,0,9,15,-0.165491253
USA,0,1,00,0,-0.021767221,0,,,100,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,99,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,120,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,98,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,145,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,98,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,203,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,131,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,142,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,132,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,110,0,9,15,-0.165491253
USA,0,1,03,0,-0.021767221,0,,,203,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,8,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,91,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,53,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,167,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,215,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,230,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,0,,,28,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,,,,139,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,134,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,227,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,210,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,0,,,13,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,0,,,87,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,133,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,223,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,142,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,86,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,131,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,0,,,85,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,133,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,0,,,148,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,162,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,200,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,79,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,79,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,120,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,110,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,119,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,227,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,55,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,0,,,214,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,87,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,20,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,192,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,5,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,162,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,21,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,166,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,0,,,198,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,21,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,190,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,196,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,141,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,39,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,3,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,157,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,0,,,128,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,,,,88,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,18,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,175,0,9,15,-0.165491253
USA,0,1,03,0,-0.021767221,0,,,28,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,18,0,9,15,-0.165491253
USA,1,1,02,0,-0.021767221,0,,,30,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,0,,,18,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,0,,,148,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,0,,,30,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,110,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,211,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,,,,16,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,205,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,31,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,177,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,5,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,33,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,131,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,33,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,48,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,148,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,223,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,34,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,204,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,155,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,88,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,119,0,9,15,-0.165491253
USA,0,1,03,0,-0.021767221,0,,,34,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,34,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,34,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,225,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,131,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,163,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,39,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,181,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,9,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,8,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,9,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,203,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,1,,,30,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,119,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,40,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,40,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,26,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,135,0,9,15,-0.165491253
USA,1,1,03,0,-0.021767221,0,,,226,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,153,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,104,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,99,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,210,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,62,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,218,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,193,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,49,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,159,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,49,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,218,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,199,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,0,,,161,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,62,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,127,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,228,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,231,0,9,15,-0.165491253
USA,0,1,03,0,-0.021767221,0,,,34,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,213,0,9,15,-0.165491253
USA,0,1,00,0,-0.021767221,0,,,220,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,166,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,193,0,9,15,-0.165491253
USA,0,1,03,0,-0.021767221,0,,,58,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,196,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,196,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,228,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,0,,,111,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,57,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,220,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,210,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,10,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,178,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,98,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,223,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,34,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,21,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,116,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,49,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,131,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,29,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,,,,5,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,60,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,37,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,86,0,9,15,-0.165491253
USA,0,1,00,0,-0.021767221,0,,,131,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,183,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,152,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,86,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,205,0,9,15,-0.165491253
USA,0,1,03,0,-0.021767221,0,,,57,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,54,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,0,,,226,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,0,,,210,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,54,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,0,,,181,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,55,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,55,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,55,0,9,15,-0.165491253
USA,0,1,03,0,-0.021767221,0,,,194,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,185,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,100,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,129,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,0,,,226,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,88,0,9,15,-0.165491253
USA,0,1,00,0,-0.021767221,1,,,141,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,148,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,56,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,91,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,114,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,57,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,199,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,21,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,,,,193,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,184,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,51,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,73,0,9,15,-0.165491253
USA,0,1,00,0,-0.021767221,1,,,119,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,141,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,,,,161,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,119,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,41,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,28,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,189,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,228,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,0,,,226,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,132,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,159,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,211,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,166,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,0,,,55,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,225,0,9,15,-0.165491253
USA,0,1,00,0,-0.021767221,0,,,156,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,84,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,142,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,18,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,14,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,79,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,0,,,134,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,0,,,161,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,57,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,,,,205,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,29,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,110,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,180,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,37,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,134,0,9,15,-0.165491253
USA,0,1,03,0,-0.021767221,0,,,227,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,0,,,161,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,195,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,132,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,18,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,163,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,1,,,68,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,116,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,0,,,30,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,29,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,36,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,203,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,132,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,163,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,181,0,9,15,-0.165491253
USA,0,1,03,0,-0.021767221,0,,,225,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,218,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,142,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,56,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,166,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,21,0,9,15,-0.165491253
USA,0,1,03,0,-0.021767221,0,,,72,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,131,0,9,15,-0.165491253
USA,0,1,03,0,-0.021767221,1,,,119,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,39,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,193,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,111,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,203,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,204,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,118,0,9,15,-0.165491253
USA,1,1,00,0,-0.021767221,0,,,128,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,26,0,9,15,-0.165491253
USA,0,1,03,0,-0.021767221,0,,,225,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,133,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,8,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,213,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,152,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,1,,,87,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,148,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,121,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,225,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,91,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,62,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,189,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,46,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,79,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,0,,,109,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,54,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,57,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,,,,132,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,47,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,33,0,9,15,-0.165491253
USA,0,1,00,0,-0.021767221,,,,204,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,,,,94,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,166,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,47,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,33,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,218,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,62,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,129,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,8,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,99,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,182,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,206,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,110,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,116,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,5,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,5,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,34,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,213,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,,,,181,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,0,,,113,0,9,15,-0.165491253
USA,0,1,03,0,-0.021767221,0,,,147,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,198,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,131,0,9,15,-0.165491253
USA,0,1,00,0,-0.021767221,0,,,192,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,126,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,110,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,20,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,1,,,28,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,1,,,134,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,184,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,186,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,110,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,225,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,200,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,221,0,9,15,-0.165491253
USA,1,1,01,0,-0.021767221,0,,,226,0,9,15,-0.165491253
USA,0,1,00,0,-0.021767221,0,,,220,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,41,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,3,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,18,0,9,15,-0.165491253
USA,0,1,03,0,-0.021767221,0,,,210,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,54,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,39,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,8,0,9,15,-0.165491253
USA,0,1,00,0,-0.021767221,1,,,142,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,49,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,31,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,57,0,9,15,-0.165491253
USA,0,1,02,0,-0.021767221,0,,,225,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,35,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,87,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,54,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,225,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,204,0,9,15,-0.165491253
USA,0,1,01,0,-0.021767221,0,,,167,0,9,15,-0.165491253
